,count+mnb,count+svm,count+mlp,tfidf+mnb, tfidf+svm, tfidf+mlp,sum
cors ,0,0,0,0,0,0,0
jmeter ,0,0,0,0,0,0,0
character-encoding ,0,0,0,0,0,0,0
xunit ,0,0,0,0,0,0,0
dialog ,0,0,0,0,0,0,0
solr ,0,0,0,0,0,0,0
http ,0,0,0,0,0,0,0
rational-numbers ,0,0,0,0,0,0,0
linux ,0,0,0,0,0,0,0
hfs ,0,0,0,0,0,0,0
robotics ,0,0,0,0,0,0,0
wireless ,0,0,0,0,0,0,0
qt ,0,0,0,0,0,0,0
implementation ,0,0,0,0,0,0,0
s ,0,0,0,0,0,0,0
apache-spark-1.5 ,0,0,0,0,0,0,0
operating-system ,0,0,0,0,0,0,0
interface ,0,0,0,0,0,0,0
dom ,0,0,0,0,0,0,0
operating-system ,0,0,0,0,0,0,0
slickgrid ,0,0,0,0,0,0,0
google-earth ,0,0,0,0,0,0,0
http ,0,0,0,0,0,0,0
delphi ,0,0,0,0,0,0,0
api ,0,0,0,0,0,0,0
interface ,0,0,0,0,0,0,0
database ,0,0,0,0,0,0,0
java ,0,0,0,0,0,0,0
interface ,0,0,0,0,0,0,0
raspberry-pi ,0,0,0,0,0,0,0
javascript ,0,0,0,0,0,0,0
wordpress ,0,0,0,0,0,0,0
maven ,0,0,0,0,0,0,0
lgpl ,0,0,0,0,0,0,0
entity-framework ,0,0,0,0,0,0,0
xpath ,0,0,0,0,0,0,0
business-process ,0,0,0,0,0,0,0
unicode ,0,0,0,0,0,0,0
asp-classic ,0,0,0,0,0,0,0
zero-copy ,0,0,0,0,0,0,0
html ,0,0,0,0,0,0,0
android ,0,0,0,0,0,0,0
rsync ,0,0,0,0,0,0,0
jquery ,0,0,0,0,0,0,0
archive ,0,0,0,0,0,0,0
drag-and-drop ,0,0,0,0,0,0,0
nix ,0,0,0,0,0,0,0
deflate ,0,0,0,0,0,0,0
php ,0,0,0,0,0,0,0
pc ,0,0,0,0,0,0,0
goodness-of-fit ,0,0,0,0,0,0,0
delphi ,0,0,0,0,0,0,0
executable ,0,0,0,0,0,0,0
template-engine ,0,0,0,0,0,0,0
http ,0,0,0,0,0,0,0
mkpolygon ,0,0,0,0,0,0,0
markup ,0,0,0,0,0,0,0
data-structures ,0,0,0,0,0,0,0
s ,0,0,0,0,0,0,0
referential ,0,0,0,0,0,0,0
asp.net ,0,0,0,0,0,0,0
firefox ,0,0,0,0,0,0,0
database ,0,0,0,0,0,0,0
dom ,0,0,0,0,0,0,0
s ,0,0,0,0,0,0,0
data-stream ,0,0,0,0,0,0,0
open-source ,0,0,0,0,0,0,0
redis ,0,0,0,0,0,0,0
converter ,0,0,0,0,0,0,0
zsh ,0,0,0,0,0,0,0
xml ,0,0,0,0,0,0,0
oauth ,0,0,0,0,0,0,0
interface ,0,0,0,0,0,0,0
pthread-join ,0,0,0,0,0,0,0
s ,0,0,0,0,0,0,0
unity3d ,0,0,0,0,0,0,0
upsert ,0,0,0,0,0,0,0
biztalk-deployment ,0,0,0,0,0,0,0
activerecord ,0,0,0,0,0,0,0
typekit ,0,0,0,0,0,0,0
modelica ,0,0,0,0,0,0,0
s ,0,0,0,0,0,0,0
code-complete ,0,0,0,0,0,0,0
hosting ,0,0,0,0,0,0,0
audio ,0,0,0,0,0,0,0
android ,0,0,0,0,0,0,0
sorting ,0,0,0,0,0,0,0
qt ,0,0,0,0,0,0,0
desktop ,0,0,0,0,0,0,0
html ,0,0,0,0,0,0,0
cloud-storage ,0,0,0,0,0,0,0
occi ,0,0,0,0,0,0,0
real-time ,0,0,0,0,0,0,0
iot ,0,0,0,0,0,0,0
build-process ,0,0,0,0,0,0,0
ibm-watson ,0,0,0,0,0,0,0
standard-library ,0,0,0,0,0,0,0
web-services ,0,0,0,0,0,0,0
css ,0,0,0,0,0,0,0
dxt ,0,0,0,0,0,0,0
database ,0,0,0,0,0,0,0
plural ,0,0,0,0,0,0,0
object-model ,0,0,0,0,0,0,0
jetbrains ,0,0,0,0,0,0,0
dom ,0,0,0,0,0,0,0
xml ,0,0,0,0,0,0,0
hierarchical-data ,0,0,0,0,0,0,0
website ,0,0,0,0,0,0,0
ms-word ,0,0,0,0,0,0,0
operating-system ,0,0,0,0,0,0,0
relational-database ,0,0,0,0,0,0,0
html ,0,0,0,0,0,0,0
decoding ,0,0,0,0,0,0,0
prolog ,0,0,0,0,0,0,0
ios ,0,0,0,0,0,0,0
s ,0,0,0,0,0,0,0
implementation ,0,0,0,0,0,0,0
wireless ,0,0,0,0,0,0,0
eclipse ,0,0,0,0,0,0,0
database ,0,0,0,0,0,0,0
module ,0,0,0,0,0,0,0
incoming-call ,0,0,0,0,0,0,0
polymorphism ,0,0,0,0,0,0,0
kqueue ,0,0,0,0,0,0,0
internationalization ,0,0,0,0,0,0,0
default ,0,0,0,0,0,0,0
implementation ,0,0,0,0,0,0,0
networking ,0,0,0,0,0,0,0
database ,0,0,0,0,0,0,0
file-management ,0,0,0,0,0,0,0
pixel-density ,0,0,0,0,0,0,0
subset ,0,0,0,0,0,0,0
masstransit ,0,0,0,0,0,0,0
object-construction ,0,0,0,0,0,0,0
formsy-react ,0,0,0,0,0,0,0
chromium-embedded ,0,0,0,0,0,0,0
html5 ,0,0,0,0,0,0,0
real-time ,0,0,0,0,0,0,0
programming-languages ,0,0,0,0,0,0,0
windows-phone-store ,0,0,0,0,0,0,0
operating-system ,0,0,0,0,0,0,0
programming-languages ,0,0,0,0,0,0,0
32-bit ,0,0,0,0,0,0,0
javascript ,0,0,0,0,0,0,0
u2 ,0,0,0,0,0,0,0
rakudo ,0,0,0,0,0,0,0
windows-mobile ,0,0,0,0,0,0,0
user ,0,0,0,0,0,0,0
implementation ,0,0,0,0,0,0,0
xbox-music ,0,0,0,0,0,0,0
amazon-web-services ,0,0,0,0,0,0,0
server ,0,0,0,0,0,0,0
java ,0,0,0,0,0,0,0
rpc ,0,0,0,0,0,0,0
android ,0,0,0,0,0,0,0
vb.net ,0,0,0,0,0,0,0
progress-4gl ,0,0,0,0,0,0,0
web-applications ,0,0,0,0,0,0,0
web-applications ,0,0,0,0,0,0,0
video ,0,0,0,0,0,0,0
iis ,0,0,0,0,0,0,0
encryption ,0,0,0,0,0,0,0
formatting ,0,0,0,0,0,0,0
hybrid ,0,0,0,0,0,0,0
server ,0,0,0,0,0,0,0
pdf ,0,0,0,0,0,0,0
windows-embedded ,0,0,0,0,0,0,0
activemodel ,0,0,0,0,0,0,0
pixels ,0,0,0,0,0,0,0
quicksort ,0,0,0,0,0,0,0
annotations ,0,0,0,0,0,0,0
missing-data ,0,0,0,0,0,0,0
javascript ,0,0,0,0,0,0,0
debugging ,0,0,0,0,0,0,0
user ,0,0,0,0,0,0,0
smalltalk ,0,0,0,0,0,0,0
user ,0,0,0,0,0,0,0
.net ,0,0,0,0,0,0,0
python ,0,0,0,0,0,0,0
video ,0,0,0,0,0,0,0
finite-field ,0,0,0,0,0,0,0
interface ,0,0,0,0,0,0,0
clojure ,0,0,0,0,0,0,0
content-management-system ,0,0,0,0,0,0,0
xt ,0,0,0,0,0,0,0
windows-7 ,0,0,0,0,0,0,0
ios ,0,0,0,0,0,0,0
activex ,0,0,0,0,0,0,0
standard-library ,0,0,0,0,0,0,0
jvm ,0,0,0,0,0,0,0
java ,0,0,0,0,0,0,0
dom ,0,0,0,0,0,0,0
video ,0,0,0,0,0,0,0
exchange-server-2016 ,0,0,0,0,0,0,0
open-source ,0,0,0,0,0,0,0
alm ,0,0,0,0,0,0,0
odata ,0,0,0,0,0,0,0
postgresql ,0,0,0,0,0,0,0
ruby ,0,0,0,0,0,0,0
metrics ,0,0,0,0,0,0,0
sharepoint ,0,0,0,0,0,0,0
mobile-phones ,0,0,0,0,0,0,0
commit-message ,0,0,0,0,0,0,0
